show_id,imdb_title_id,title,genre,duration_imdb,director,actors,release_year,rating,description_net,description_imdb,country_imdb,language,date_added,avg_vote,votes
80106984,tt4714782,Personal Shopper,"Drama, Horror, Mystery",105,Olivier Assayas,"Kristen Stewart, Lars Eidinger, Sigrid Bouaziz, Anders Danielsen Lie, Ty Olwin, Hammou Graïa, Nora von Waldstätten, Benjamin Biolay, Audrey Bonnet, Pascal Rambert, Aurélia Petit, Olivia Ross, Thibault Lacroix, Calypso Valois, Benoit Peverelli",2016,R,"A psychic medium takes a job as personal shopper for a spoiled celebrity in order to contact the spirit of her brother, who owned her employer's home.",A personal shopper in Paris refuses to leave the city until she makes contact with her twin brother who previously died there. Her life becomes more complicated when a mysterious person contacts her via text message.,"France, Germany, Czech Republic, Belgium","English, French, Swedish, German",2019-02-01,6.1,32314
80104316,tt1878870,The Edge of Seventeen,"Comedy, Drama",104,Kelly Fremon Craig,"Hailee Steinfeld, Haley Lu Richardson, Blake Jenner, Kyra Sedgwick, Woody Harrelson, Hayden Szeto, Alexander Calvert, Eric Keenleyside, Nesta Cooper, Daniel Bacon, Lina Renna, Ava Grace Cooper, Christian Michael Cooper, Jena Skodje, Josh Simpson",2016,R,"When Nadine's best (and only) friend starts dating her detested older brother, the teenage cynic's life becomes even more unbearable.","High-school life gets even more unbearable for Nadine when her best friend, Krista, starts dating her older brother.","USA, China",English,2019-02-01,7.3,91829
80208661,tt4580550,The Witch Files,"Horror, Thriller",87,Kyle Rankin,"Paget Brewster, Holly Taylor, Valerie Mahaffey, Greg Finley, Britt Flatmo, Dave Register, Pamela Chabora, Alice Ziolkoski, Tara Robinson, Tayla Fernandez, William Bornkessel, Stephanie Atkinson, Jared Boghosian, Adrienne Rose White, Adam LaFramboise",2018,TV-14,"A disparate group of teenage girls discovers how to obtain supernatural abilities, but abusing their newfound power has disturbing consequences.",A group of marginalized young women form a powerful coven.,USA,English,2019-02-01,4.4,666
80199689,tt7043012,Velvet Buzzsaw,"Horror, Mystery, Thriller",113,Dan Gilroy,"Jake Gyllenhaal, Rene Russo, Zawe Ashton, Tom Sturridge, Toni Collette, Natalia Dyer, Daveed Diggs, John Malkovich, Billy Magnussen, Alan Mandell, Mig Macario, Nitya Vidyasagar, Sedale Threatt Jr., Keith Bogart, Sofia Toufa",2019,R,"A feared critic, an icy gallery owner and an ambitious assistant snap up a recently deceased artist's stash of paintings – with dire consequences.","A satire set in the contemporary art world scene of Los Angeles, where big money artists and mega-collectors pay a high price when art collides with commerce.",USA,English,2019-02-01,5.7,45295
70045919,tt0402022,Æon Flux,"Action, Adventure, Crime",93,Karyn Kusama,"Charlize Theron, Marton Csokas, Jonny Lee Miller, Sophie Okonedo, Frances McDormand, Pete Postlethwaite, Amelia Warner, Caroline Chikezie, Nikolai Kinski, Paterson Joseph, Yangzom Brauen, Aoibheann O'Hara, Thomas Huber, Weijian Liu, Maverick Quek",2005,PG-13,"Aiming to hasten an uprising, the leader of an underground rebellion dispatches acrobatic assassin Aeon Flux to eliminate the government's top leader.","Aeon Flux is a mysterious assassin working for the Monicans, a group of rebels trying to overthrow the government. When she is sent on a mission to kill the Chairman, a whole new mystery is found.","USA, Germany, Brazil, Italy",English,2018-02-01,5.4,120336
80198055,tt5460068,Emo the Musical,"Comedy, Music, Musical",94,Neil Triffett,"Benson Jack Anthony, Jordan Hare, Rahart Adams, Jon Prasida, Lucy Barrett, Ben Bennett, Craig Hyde-Smith, Geraldine Viswanathan, Kevin Clayette, Bridie Carter, Natasha Herbert, Dylan Lewis, Adam Zwar, Heidi Arena, Brianna Bishop",2016,PG-13,"Expelled from private school for attempted suicide, emo Ethan enters the world of Seymour High and meets a cute Christian who's ready to convert him.","Ethan, a sullen high-school student whose life is defined by what he hates, finds love with a blindly optimistic Christian girl Trinity, much to the annoyance of his angst-filled band mates and her evangelistic brethren.",Australia,English,2018-02-01,6.1,924
80170992,tt6333070,Inxeba,"Drama, Romance",88,John Trengove,"Nakhane Touré, Bongile Mantsai, Niza Jay, Thobani Mseleni, Gabriel Mini, Zwelakhe Mtsaka, Menzeleli Majola, Gamelihle Bovana, Halalisani Bradley Cebekhulu, Inga Qwede, Sibabalwe Ngqayana, Siphosethu Ngcetane, Luyanda L. Vonqo, Thando Mhlontlo, Anga Ntsepe",2017,TV-MA,"At an initiation ritual for the young men of his Xhosa community, a closeted factory hand meets a Johannesburg teen who discovers his best-kept secret.","Xolani, a lonely factory worker, travels to the rural mountains with the men of his community to initiate a group of teenage boys into manhood.","South Africa, Germany, Netherlands, France","Xhosa, Afrikaans, English",2018-02-01,6.7,1429
80172958,tt6408226,Newness,"Drama, Romance",117,Drake Doremus,"Nicholas Hoult, Laia Costa, Danny Huston, Courtney Eaton, Matthew Gray Gubler, Pom Klementieff, David Selby, Amanda Serra, Jessica Henwick, Albert Hammond Jr., Lianna Swearingen, Elsa Cocquerel, Daniel Zovatto, Eric Edelstein, Kai Lennox",2017,TV-MA,"Martin and Gabi try to form a relationship after meeting through a hookup app, but when boredom creeps in, they seek out an unconventional solution.","In contemporary Los Angeles, two millennials navigating a social media-driven hookup culture begin a relationship that pushes both emotional and physical boundaries.",USA,"English, Catalan",2018-02-01,6.4,10412
80171291,tt1472460,Paint It Black,Drama,97,Amber Tamblyn,"Alia Shawkat, Simon Helberg, Alfred Molina, Emily Rios, Janet McTeer, Annabelle Attanasio, Rhys Wakefield, John Roberts, Nancy Kwan, Ken Davitian, Ashley Blaine Featherson, Rudy Dobrev, Patrick Davis, Erik Valdez, Bianca Von Krieg",2016,R,"In the wake of a young artist’s suicide, his pianist mother and his despairing girlfriend square off in a living nightmare beset by guilt and blame.",A young woman attempts to deal with the death of her boyfriend while continuously confronted by his mentally unstable mother.,USA,English,2018-02-01,5.6,577
80060060,tt4636068,Chauthi Koot,"Drama, History",115,Gurvinder Singh,"Suvinder Vicky, Harnek Aulakh, Gurpreet Bhangu, Rajbir Kaur, Kanwaljit Singh",2015,TV-14,Related tales of a family seeking refuge and two men on a train to Amritsar evoke the dreadful unease surrounding Hindu-Sikh tensions in 1980s Punjab.,The Punjab. Mid 1980s. A train journey to Amritsar. A dog that barks. The dilemmas and fears of average people caught between the Indian Army and Sikh separatists.,"India, France",Punjabi,2017-02-01,6.4,217
80091866,tt4535650,Dilwale,"Action, Comedy, Romance",158,Rohit Shetty,"Shah Rukh Khan, Kajol, Varun Dhawan, Kriti Sanon, Boman Irani, Varun Sharma, Johnny Lever, Mukesh Tiwari, Pankaj Tripathi, Sanjay Mishra, Chetna Pande, Vinod Khanna, Kabir Bedi, Naushaad Abbas, Kamal Adib",2015,TV-14,"A young couple falls in love, but conflicting loyalties drive them apart. Years later, fate intervenes and hands them a second chance.","The siblings of two estranged lovers fall for each other, unaware of the violent past that drove them apart.",India,Hindi,2017-02-01,5.2,29528
80017528,tt2461132,Happy New Year,"Action, Comedy, Music",180,Farah Khan,"Shah Rukh Khan, Deepika Padukone, Anupam Kher, Abhishek Bachchan, Anurag Kashyap, Jackie Shroff, Boman Irani, Sajid Khan, Prabhu Deva, Gauri Khan, Sonu Sood, Malaika Arora, Varun Pruthi, Kiku Sharda, Sarah-Jane Dias",2014,TV-14,A revenge-seeking diamond thief gathers a ragtag crew to infiltrate a Dubai hotel hosting a dance contest. But first they have to learn how to dance.,A gang of amateur dancers takes part in a dancing competition to avenge their personal vendetta.,India,Hindi,2017-02-01,5.1,32143
80095530,tt2361746,Haraamkhor,"Drama, Romance",90,Shlok Sharma,"Nawazuddin Siddiqui, Shweta Tripathi, Trimala Adhikari, Irfan Khan, Mohammad Samad, Harish Khanna, Shreya Shah",2015,NR,"A selfish, manipulative schoolteacher takes advantage of a schoolgirl's vulnerability to gratify his dark, narcissistic desires.","An unlikely love triangle unfolds when married professor, Shyam, has an illicit affair with his student, Sandhya, who in turn is trying to be wooed by her classmate Kamal. Haraamkhor is a prohibited love story witnessed by two adolescents.",India,Hindi,2017-02-01,6.4,3148
80127604,tt3147336,Indiscretion,"Crime, Drama, Romance",99,John Stewart Muller,"Mira Sorvino, Cary Elwes, Christopher Backus, Katherine McNamara, LisaGay Hamilton, Melora Walters, Buck Taylor, Shane Callahan, Marco St. John, Jason Bayle, Liliana Tandon, Brittany Clark, Colby Arps, Chris Floyd, Lara Grice",2016,TV-MA,"After a weekend fling with artist Victor, Veronica, a psychiatrist and politician's wife, becomes the target of Victor's dangerous romantic obsession.",A married woman's affair comes back to haunt her when her obsessed lover infiltrates every part of her life.,USA,English,2017-02-01,4.9,831
80159668,tt6118058,Maroon,Thriller,94,Pulkit,"Devyani Cm, Manav Kaul, Saurabh Sachdeva, Sarika Singh, Suneel Sinha, Sumeet Vyas",2016,TV-MA,"When his wife goes missing, university professor Saurabh remains at home while the police investigate, but his grip on reality loosens as days pass.",An insomniac university professor fears as his wife has gone missing and is clueless resulting him driving Marooned in the house through the psychological traumas.,India,Hindi,2017-02-01,5.2,200
80174959,tt4695012,It Comes at Night,"Horror, Mystery",91,Trey Edward Shults,"Joel Edgerton, Christopher Abbott, Carmen Ejogo, Riley Keough, Kelvin Harrison Jr., Griffin Robert Faulkner, David Pendleton, Mikey, Chase Joliet, Mick O'Rourke",2017,R,"As danger stalks the world outside his isolated home, an overprotective father faces a tough decision when another family shows up seeking help.","Secure within a desolate home as an unnatural threat terrorizes the world, a man has established a tenuous domestic order with his wife and son. Then a desperate young family arrives seeking refuge.",USA,English,2019-12-09,6.2,72474
80098200,tt2106651,Spectral,"Action, Mystery, Sci-Fi",107,Nic Mathieu,"James Badge Dale, Emily Mortimer, Bruce Greenwood, Max Martini, Cory Hardrict, Clayne Crawford, Gonzalo Menendez, Ursula Parker, Aaron Serban, Stephen Root, Jimmy Akingbola, Tsogbaatar Batzorig, Mike Bodie, Philip Bulcock, Miklós Bányai",2016,TV-14,"When an otherworldly force wreaks havoc on a war-torn European city, an engineer teams up with an elite Special Ops unit to stop it.",A sci-fi/thriller story centered on a special-ops team that is dispatched to fight supernatural beings.,"USA, Hungary","English, Russian, Romanian, Slovenian",2016-12-09,6.3,45571
70117322,tt1179034,From Paris with Love,"Action, Crime, Thriller",92,Pierre Morel,"John Travolta, Jonathan Rhys Meyers, Kasia Smutniak, Richard Durden, Bing Yin, Amber Rose Revah, Eric Godon, François Bredon, Chems Dahmani, Sami Darr, Julien Hagnery, Mostéfa Stiti, Rebecca Dayan, Michaël Vander-Meiren, Didier Constant",2010,R,A low-level intelligence agent gets pulled into action and espionage above his pay grade when he's ordered to assist a trigger-happy senior agent.,"In Paris, a young employee in the office of the US Ambassador hooks up with an American spy looking to stop a terrorist attack in the city.",France,"English, French, Mandarin, German",2019-12-08,6.5,108252
81157385,tt6836936,Saaho,"Action, Thriller",170,Sujeeth,"Jacqueline Fernandez, Shraddha Kapoor, Prabhas, Jackie Shroff, Mandira Bedi, Neil Nitin Mukesh, Chunky Pandey, Arun Vijay, Mahesh Manjrekar, Evelyn Sharma, Tinnu Anand, Michael Segal, Philip Fornah, Vennela Kishore, Ajit Shidhaye",2019,TV-MA,"In a fictional megalopolis, a stunning underworld theft triggers a fierce power struggle among the gangsters, with an enigmatic cop on their trail.","An undercover cop becomes embroiled in a battle with warring criminals who want to acquire a ""black box,"" their ultimate key to a treasure.",India,"Telugu, Tamil, Hindi, Malayalam, English, Japanese, Spanish, French, Punjabi",2019-12-08,5.5,12142
70253594,tt2172985,The Art of the Steal,"Comedy, Crime, Thriller",90,Jonathan Sobol,"Kurt Russell, Matt Dillon, Jay Baruchel, Kenneth Welsh, Chris Diamantopoulos, Katheryn Winnick, Jason Jones, Terence Stamp, Devon Bostick, Elle Downs, Dax Ravina, Durward Allan, James Collins, Rob deLeeuw, Karyn Dwyer",2013,R,"Crunch Calhoun, a daredevil motorcyclist and mostly reformed con artist, agrees to do one last job: helping his brother Nicky steal a priceless book.","Crunch Calhoun, a semi-reformed art thief, agrees to get his old gang back together to pull off one last heist.","Canada, USA","English, Spanish",2018-12-08,6.3,22400
80178974,tt3255590,El Camino Christmas,"Comedy, Crime, Western",89,David E. Talbert,"Dax Shepard, Kurtwood Smith, Luke Grimes, Emilio Rivera, Kimberly Quinn, Cooper Thornton, Sharon Madden, Michelle Mylett, Vincent D'Onofrio, John Posey, Ashton Essex Bright, Margarita Franco, Jessica Alba, Jimmy O. Yang, Pam Cook",2017,TV-MA,"Stuck in a liquor store during an alleged robbery, a group of strangers shares hidden truths and forms an unexpected bond on Christmas Eve.","Eric comes to El Camino looking for his unknown dad. He's harassed, hit and jailed by a drunk local cop, who later shoots at a liquor mart with Eric +4 inside. The sheriff and deputy then shoot up the place, answering each other's fire.",USA,English,2017-12-08,5.6,6228
70089214,tt0473367,Jaane Tu... Ya Jaane Na,"Comedy, Drama, Romance",155,Abbas Tyrewala,"Imran Khan, Genelia D'Souza, Manjari Fadnnis, Ayaz Khan, Karan Makhija, Sugandha Garg, Nirav Mehta, Alishka Varde, Renuka Kunzru, Prateik, Anuradha Patel, Jayant Kripalani, Ratna Pathak Shah, Padam Bhola, Shakun Batra",2008,TV-PG,Soft-spoken Jai and spitfire beauty Aditi couldn't be more different – but their family and friends know that they're a perfect match.,Two best friends being convinced that they are not in love search for each other's love.,India,Hindi,2017-12-08,7.5,23743
80103392,tt3082898,Kickboxer: Vengeance,"Action, Crime, Drama",90,John Stockwell,"Alain Moussi, Georges St-Pierre, T.J. Storm, Matthew Ziff, Sam Medina, Dave Bautista, Sue-Lynn Ansari, Darren Shahlavi, Gina Carano, Hawn Tran, Sara Malakul Lane, Tanapol Chuksrida, Daneya Mayid, Joshua Tran, Jean-Claude Van Damme",2016,TV-MA,"After a skilled fighter falls in the ring, his younger brother emerges from the shadows to train and get revenge against a brutal champion.",A kick boxer is out to avenge his brother.,USA,English,2016-12-08,4.9,9670
80098288,tt4158876,Other People,"Comedy, Drama",97,Chris Kelly,"Jesse Plemons, Molly Shannon, Bradley Whitford, Maude Apatow, Madisen Beaty, Deb Hiett, Eli Vargas, June Squibb, Paul Dooley, Kyle Lane, Matt Walsh, Kerri Kenney, Paula Pell, Kevin Dorff, Sophi Bairley",2016,NR,"After a bad breakup, a struggling New York comedy writer tries to don a brave face and care for his dying mother in Sacramento.","A struggling comedy writer, fresh off a breakup and in the midst of the worst year of his life, returns to Sacramento to care for his dying mother.",USA,English,2016-12-08,6.7,8069
